sales_id,customer_id,product_id,store_id,date_key,quantity,unit_price,discount,sales_amount,payment_method
T009076,C02068,P0175,S100,20240404,2,1936.68,65.45,3807.91,UPI
T009077,C00150,P0422,S104,20240102,2,16603.12,1698.23,31508.01,UPI
T009078,C03639,P0389,S034,20230212,4,2815.22,4093.72,7167.16,UPI
T009079,C00819,P0356,S019,20241207,2,1738.24,418.24,3058.24,Credit Card
T009080,C03795,P0421,S023,20241128,1,3190.14,1267.81,1922.33,Credit Card
T009081,C01770,P0144,S020,20230218,2,16680.49,3847.31,29513.67,Net Banking
T009082,C03071,P0227,S099,20231113,2,1989.79,661.89,3317.69,UPI
T009083,C04434,P0023,S041,20240120,5,657.65,348.48,2939.77,Credit Card
T009084,C03587,P0035,S104,20250530,2,37024.89,8804.84,65244.94,UPI
T009085,C00176,P0265,S044,20240204,2,7141.44,979.15,13303.73,UPI
T009086,C04402,P0377,S109,20230704,1,6009.24,338.14,5671.1,Credit Card
T009087,C03752,P0350,S006,20250430,9,279.65,49.68,2467.17,UPI
T009088,C03280,P0108,S027,20241218,2,1702.84,35.07,3370.61,UPI
T009089,C04713,P0342,S028,20240804,10,675.8,75.14,6682.86,UPI
T009090,C02545,P0226,S078,20250708,2,608.71,263.13,954.29,UPI
T009091,C03880,P0169,S017,20230406,6,372.88,89.03,2148.25,UPI
T009092,C00830,P0469,S051,20250225,2,1289.3,120.49,2458.11,UPI
T009093,C00443,P0256,S049,20240507,1,1686.7,152.02,1534.68,UPI
T009094,C02087,P0099,S046,20241107,1,1309.08,145.21,1163.87,UPI
T009095,C02878,P0345,S022,20230831,2,78819.34,20431.31,137207.37,Credit Card
T009096,C01927,P0216,S074,20240507,2,7293.23,2140.94,12445.52,UPI
T009097,C03177,P0312,S026,20230606,1,19314.63,1615.27,17699.36,Credit Card
T009098,C02509,P0141,S092,20240602,1,1835.31,129.42,1705.89,Credit Card
T009099,C01133,P0006,S077,20241231,1,138.11,0.85,137.26,UPI
T009100,C00806,P0022,S098,20230501,2,3488.12,738.54,6237.7,UPI
T009101,C01260,P0449,S015,20250804,2,113696.63,33960.5,193432.76,UPI
T009102,C03357,P0126,S079,20230504,2,12470.16,2984.91,21955.41,UPI
T009103,C01375,P0401,S004,20230114,3,1342.0,307.07,3718.93,Net Banking
T009104,C03255,P0059,S026,20230818,4,731.73,9.8,2917.12,UPI
T009105,C02405,P0163,S016,20250122,2,11233.84,3578.96,18888.72,Debit Card
T009106,C02726,P0028,S114,20250208,2,3916.73,1137.89,6695.57,UPI
T009107,C02579,P0437,S066,20230715,1,7928.11,563.6,7364.51,UPI
T009108,C00583,P0232,S022,20250214,1,1731.88,181.92,1549.96,Credit Card
T009109,C04431,P0327,S040,20240403,2,3931.08,1016.32,6845.84,Credit Card
T009110,C03819,P0238,S043,20231127,1,12185.43,1663.12,10522.31,Cash
T009111,C02918,P0293,S057,20241129,1,624.4,12.42,611.98,Net Banking
T009112,C00865,P0481,S044,20230219,5,377.28,159.62,1726.78,Credit Card
T009113,C01947,P0255,S006,20241014,2,237.54,9.13,465.95,Debit Card
T009114,C02986,P0348,S070,20231104,3,3131.64,547.43,8847.49,UPI
T009115,C04105,P0496,S005,20231008,2,11626.73,1719.16,21534.3,Debit Card
T009116,C03456,P0191,S040,20240120,1,3001.62,732.41,2269.21,UPI
T009117,C01979,P0452,S030,20230911,2,3381.6,593.39,6169.81,UPI
T009118,C00966,P0438,S068,20230902,2,90891.11,11308.99,170473.23,Cash
T009119,C04615,P0063,S055,20240727,1,1165.72,111.49,1054.23,Cash
T009120,C00272,P0175,S039,20230117,1,1936.68,29.16,1907.52,Credit Card
T009121,C04146,P0116,S051,20240101,1,20007.57,1260.82,18746.75,UPI
T009122,C03327,P0017,S082,20241213,3,1508.18,656.74,3867.8,Credit Card
T009123,C04629,P0015,S007,20240114,2,51133.95,10904.43,91363.47,UPI
T009124,C03818,P0160,S060,20241025,1,14564.7,1221.8,13342.9,Debit Card
T009125,C04044,P0300,S099,20231007,2,12222.82,1466.66,22978.98,Cash
T009126,C00490,P0163,S082,20230430,1,11233.84,2005.84,9228.0,Credit Card
T009127,C01175,P0206,S037,20250801,1,913.94,48.68,865.26,UPI
T009128,C04456,P0097,S008,20251229,2,2602.13,732.53,4471.73,Cash
T009129,C02703,P0253,S103,20250325,2,110933.68,12728.84,209138.52,UPI
T009130,C02788,P0395,S063,20251130,4,3346.94,1358.11,12029.65,UPI
T009131,C03398,P0420,S063,20250425,2,7253.42,1276.68,13230.16,Debit Card
T009132,C02771,P0070,S105,20251221,2,2724.29,386.21,5062.37,UPI
T009133,C04378,P0169,S065,20250820,9,372.88,43.44,3312.48,Debit Card
T009134,C00585,P0069,S113,20250804,8,749.74,229.11,5768.81,UPI
T009135,C01369,P0172,S092,20231222,2,1965.39,340.28,3590.5,UPI
T009136,C01540,P0172,S050,20250227,1,1965.39,1.85,1963.54,UPI
T009137,C04394,P0333,S039,20241003,2,2470.18,407.38,4532.98,Net Banking
T009138,C04896,P0023,S071,20231001,5,657.65,558.53,2729.72,Credit Card
T009139,C04513,P0285,S114,20241019,2,1114.62,393.27,1835.97,Credit Card
T009140,C04101,P0048,S020,20230424,2,62827.79,15836.43,109819.15,UPI
T009141,C01877,P0002,S111,20230827,4,610.97,21.63,2422.25,Credit Card
T009142,C02303,P0171,S025,20230415,2,1889.34,471.74,3306.94,Debit Card
T009143,C03171,P0075,S077,20230802,4,479.81,383.85,1535.39,Debit Card
T009144,C00756,P0417,S094,20250921,8,219.55,78.7,1677.7,UPI
T009145,C02641,P0382,S073,20230221,3,483.93,97.92,1353.87,UPI
T009146,C02584,P0185,S093,20240918,3,342.14,28.83,997.59,Credit Card
T009147,C02859,P0041,S019,20250224,1,1573.09,170.94,1402.15,Debit Card
T009148,C03137,P0282,S055,20241023,2,73683.34,18057.75,129308.93,UPI
T009149,C03214,P0471,S043,20250623,1,2876.93,299.6,2577.33,Net Banking
T009150,C02188,P0474,S017,20240508,2,849.26,3.32,1695.2,UPI
T009151,C02146,P0224,S005,20240331,2,54021.47,7154.58,100888.36,UPI
T009152,C00305,P0192,S103,20250916,5,115.39,96.3,480.65,Credit Card
T009153,C00261,P0097,S097,20251004,2,2602.13,685.73,4518.53,Debit Card
T009154,C00624,P0146,S099,20230323,2,258.75,41.54,475.96,UPI
T009155,C01221,P0025,S074,20231222,2,849.59,8.94,1690.24,UPI
T009156,C02076,P0016,S056,20241122,4,1299.34,1131.26,4066.1,Cash
T009157,C00678,P0113,S118,20250929,2,14484.92,2288.41,26681.43,Debit Card
T009158,C04699,P0209,S032,20250428,2,1700.65,116.13,3285.17,UPI
T009159,C01359,P0157,S006,20240301,3,2189.65,847.56,5721.39,UPI
T009160,C04523,P0288,S026,20240509,2,1771.4,242.02,3300.78,UPI
T009161,C03987,P0039,S074,20250527,2,11970.46,1839.53,22101.39,Net Banking
T009162,C02055,P0075,S070,20251109,1,479.81,157.12,322.69,Credit Card
T009163,C03307,P0440,S090,20251129,2,8191.29,2386.35,13996.23,UPI
T009164,C00854,P0370,S112,20231015,2,4677.55,1508.48,7846.62,UPI
T009165,C00471,P0370,S072,20231219,2,4677.55,999.53,8355.57,Credit Card
T009166,C02104,P0339,S083,20240706,10,950.11,86.46,9414.64,Cash
T009167,C03311,P0488,S112,20250106,7,748.13,17.72,5219.19,Credit Card
T009168,C00382,P0481,S056,20230219,4,377.28,252.43,1256.69,Credit Card
T009169,C01947,P0343,S090,20240129,2,1585.85,438.69,2733.01,Cash
T009170,C00384,P0500,S117,20240604,2,2543.16,557.53,4528.79,Credit Card
T009171,C03671,P0192,S039,20240705,2,115.39,31.25,199.53,Cash
T009172,C01137,P0196,S044,20240729,2,71650.99,9233.16,134068.82,UPI
T009173,C02369,P0344,S088,20241220,4,1274.41,705.46,4392.18,Cash
T009174,C04944,P0028,S021,20240705,2,3916.73,446.32,7387.14,Debit Card
T009175,C03631,P0454,S024,20230613,1,1054.21,202.36,851.85,Debit Card
T009176,C01246,P0054,S082,20230509,3,644.33,264.74,1668.25,Credit Card
T009177,C03988,P0355,S054,20250503,4,4843.43,2939.33,16434.39,Credit Card
T009178,C01470,P0009,S116,20240917,1,1069.04,96.95,972.09,Net Banking
T009179,C03823,P0221,S042,20230611,2,2712.22,1010.17,4414.27,UPI
T009180,C03183,P0060,S043,20250624,1,6652.47,1015.58,5636.89,Debit Card
T009181,C01983,P0348,S052,20240310,1,3131.64,403.29,2728.35,UPI
T009182,C00909,P0421,S046,20250919,2,3190.14,1120.82,5259.46,UPI
T009183,C00769,P0078,S066,20230911,2,976.34,159.03,1793.65,Cash
T009184,C04278,P0473,S036,20240810,4,609.15,328.7,2107.9,Net Banking
T009185,C04229,P0200,S011,20250921,2,989.83,300.92,1678.74,UPI
T009186,C01642,P0091,S081,20240514,2,14156.44,4194.69,24118.19,UPI
T009187,C01450,P0081,S111,20250210,4,898.85,469.75,3125.65,UPI
T009188,C03232,P0308,S004,20231031,1,549.73,60.4,489.33,UPI
T009189,C04257,P0441,S001,20251221,2,7887.12,1171.14,14603.1,Debit Card
T009190,C04028,P0221,S119,20230420,1,2712.22,298.08,2414.14,UPI
T009191,C04215,P0216,S109,20230511,2,7293.23,1284.65,13301.81,Cash
T009192,C01543,P0360,S029,20250215,2,9965.55,1855.39,18075.71,Credit Card
T009193,C00882,P0497,S098,20251126,2,14515.44,2163.99,26866.89,UPI
T009194,C00288,P0125,S010,20250816,5,1156.0,836.73,4943.27,Debit Card
T009195,C03790,P0122,S095,20240114,5,629.96,527.58,2622.22,UPI
T009196,C03214,P0389,S061,20230510,3,2815.22,1731.52,6714.14,UPI
T009197,C01817,P0163,S022,20230601,1,11233.84,1453.78,9780.06,UPI
T009198,C03462,P0164,S075,20230122,1,3621.47,533.96,3087.51,UPI
T009199,C03330,P0322,S025,20240306,2,1370.98,403.24,2338.72,UPI
T009200,C01356,P0285,S015,20250312,1,1114.62,135.93,978.69,Cash
T009201,C04371,P0081,S017,20240924,4,898.85,476.74,3118.66,Credit Card
T009202,C01387,P0048,S020,20230317,2,62827.79,13122.92,112532.66,UPI
T009203,C01951,P0336,S062,20231217,1,7201.16,390.33,6810.83,Debit Card
T009204,C04719,P0338,S108,20240319,1,39974.32,2673.42,37300.9,UPI
T009205,C00652,P0404,S032,20240421,1,4253.05,797.69,3455.36,UPI
T009206,C04204,P0204,S099,20250507,1,765.36,85.83,679.53,Debit Card
T009207,C01923,P0331,S103,20230611,3,1608.02,646.56,4177.5,Net Banking
T009208,C04832,P0360,S096,20231014,1,9965.55,1920.49,8045.06,Debit Card
T009209,C04099,P0057,S082,20230115,2,1870.34,490.0,3250.68,Credit Card
T009210,C00335,P0396,S071,20241102,9,589.39,206.01,5098.5,UPI
T009211,C04259,P0358,S036,20250820,3,1574.94,234.85,4489.97,Debit Card
T009212,C00721,P0114,S065,20230311,1,3006.24,527.53,2478.71,UPI
T009213,C00813,P0305,S111,20231226,2,11912.39,2543.02,21281.76,Debit Card
T009214,C00779,P0038,S025,20230807,1,1040.64,59.97,980.67,UPI
T009215,C02274,P0469,S024,20240801,3,1289.3,223.35,3644.55,UPI
T009216,C03705,P0053,S114,20240906,1,769.12,32.85,736.27,UPI
T009217,C03364,P0102,S049,20240204,1,11177.98,1467.5,9710.48,Credit Card
T009218,C02046,P0082,S098,20230406,2,1186.29,1.07,2371.51,UPI
T009219,C01197,P0041,S018,20250329,3,1573.09,255.47,4463.8,Credit Card
T009220,C00014,P0045,S055,20241126,2,37803.66,6339.49,69267.83,UPI
T009221,C00053,P0497,S005,20230212,1,14515.44,939.35,13576.09,UPI
T009222,C00315,P0230,S094,20250221,1,10268.89,640.17,9628.72,Cash
T009223,C03272,P0485,S071,20250214,2,97468.79,15547.39,179390.19,Cash
T009224,C04460,P0311,S099,20241211,1,1609.03,144.55,1464.48,Credit Card
T009225,C02389,P0165,S010,20230723,5,277.1,97.85,1287.65,Cash
T009226,C04759,P0098,S087,20241007,1,946.76,5.26,941.5,Cash
T009227,C00631,P0198,S014,20230710,7,554.31,80.52,3799.65,Cash
T009228,C03946,P0377,S031,20251127,2,6009.24,1773.15,10245.33,UPI
T009229,C04084,P0229,S087,20240119,1,2321.33,479.71,1841.62,UPI
T009230,C01585,P0196,S084,20230913,2,71650.99,10788.67,132513.31,UPI
T009231,C01219,P0211,S022,20241127,1,4909.41,358.29,4551.12,Debit Card
T009232,C02379,P0042,S009,20240320,1,1739.41,212.54,1526.87,Cash
T009233,C00776,P0059,S016,20251218,6,731.73,64.18,4326.2,Credit Card
T009234,C02619,P0426,S040,20240425,1,4805.76,337.2,4468.56,Credit Card
T009235,C00175,P0351,S060,20241128,3,962.12,728.25,2158.11,Credit Card
T009236,C02812,P0095,S105,20230407,2,621.74,190.65,1052.83,UPI
T009237,C00570,P0486,S099,20250714,1,12305.94,1139.83,11166.11,Debit Card
T009238,C00793,P0427,S051,20250805,5,335.48,28.14,1649.26,Net Banking
T009239,C04295,P0416,S016,20230919,1,344.45,7.89,336.56,UPI
T009240,C02286,P0345,S054,20230726,1,78819.34,6052.47,72766.87,Credit Card
T009241,C04177,P0051,S090,20240122,2,10771.01,2693.29,18848.73,UPI
T009242,C00005,P0441,S007,20240902,2,7887.12,799.7,14974.54,UPI
T009243,C02222,P0205,S090,20240119,1,9676.9,1031.07,8645.83,Credit Card
T009244,C01716,P0169,S064,20230105,8,372.88,99.83,2883.21,UPI
T009245,C00321,P0156,S094,20250516,1,3265.23,277.67,2987.56,Credit Card
T009246,C01807,P0481,S042,20240419,1,377.28,25.61,351.67,Credit Card
T009247,C04507,P0004,S010,20240924,2,30350.67,3801.89,56899.45,UPI
T009248,C02960,P0067,S032,20250703,1,19612.85,3832.93,15779.92,UPI
T009249,C04221,P0425,S103,20240403,1,31928.57,4250.78,27677.79,Credit Card
T009250,C00302,P0193,S096,20240520,1,100776.47,12636.87,88139.6,Credit Card
T009251,C03269,P0287,S041,20250413,3,2638.81,523.69,7392.74,Cash
T009252,C00890,P0265,S032,20251001,2,7141.44,1479.03,12803.85,Cash
T009253,C03253,P0309,S022,20241014,2,458.08,129.59,786.57,Debit Card
T009254,C04849,P0061,S032,20250804,1,100375.03,9328.42,91046.61,UPI
T009255,C01547,P0337,S029,20240506,2,6716.23,783.49,12648.97,Credit Card
T009256,C02715,P0095,S041,20250923,1,621.74,115.4,506.34,Credit Card
T009257,C04944,P0167,S044,20230124,4,1685.98,643.41,6100.51,Cash
T009258,C02301,P0122,S111,20240127,3,629.96,353.81,1536.07,UPI
T009259,C00444,P0297,S073,20251019,8,634.58,209.85,4866.79,Credit Card
T009260,C03294,P0289,S011,20250808,1,68772.19,6089.63,62682.56,UPI
T009261,C04583,P0152,S056,20231213,1,344.8,17.83,326.97,Credit Card
T009262,C01210,P0163,S005,20251026,1,11233.84,861.33,10372.51,Credit Card
T009263,C00818,P0008,S040,20240516,2,2872.19,705.19,5039.19,UPI
T009264,C03043,P0406,S015,20251127,4,667.08,833.81,1834.51,Credit Card
T009265,C03994,P0346,S109,20230822,2,665.12,242.48,1087.76,UPI
T009266,C04553,P0359,S115,20251117,1,8726.11,990.72,7735.39,UPI
T009267,C04180,P0088,S070,20251102,2,4459.15,1212.82,7705.48,Credit Card
T009268,C00640,P0125,S027,20251203,4,1156.0,591.1,4032.9,UPI
T009269,C03640,P0040,S030,20250422,2,3177.05,547.66,5806.44,UPI
T009270,C04272,P0420,S059,20251101,2,7253.42,2363.2,12143.64,Cash
T009271,C03337,P0185,S057,20230611,1,342.14,30.6,311.54,Cash
T009272,C01365,P0407,S061,20240626,1,2991.7,1048.52,1943.18,Credit Card
T009273,C02973,P0109,S102,20230404,3,1315.06,215.75,3729.43,Debit Card
T009274,C00762,P0372,S115,20230203,3,1774.35,2014.4,3308.65,Credit Card
T009275,C01555,P0134,S031,20240617,3,674.31,139.19,1883.74,Credit Card
T009276,C04295,P0482,S034,20250601,7,334.76,112.6,2230.72,Credit Card
T009277,C03545,P0499,S048,20240412,1,9665.93,1306.29,8359.64,UPI
T009278,C01133,P0039,S096,20241224,1,11970.46,1100.03,10870.43,UPI
T009279,C01481,P0490,S048,20250407,1,1266.01,60.5,1205.51,UPI
T009280,C02929,P0047,S053,20231120,1,91017.19,8241.77,82775.42,Credit Card
T009281,C04444,P0189,S082,20230318,1,10478.58,655.84,9822.74,UPI
T009282,C04062,P0130,S078,20241030,1,10661.68,1516.99,9144.69,UPI
T009283,C00534,P0409,S110,20230622,1,22522.79,1305.37,21217.42,Debit Card
T009284,C02268,P0136,S093,20231208,5,879.08,202.84,4192.56,Credit Card
T009285,C04589,P0382,S058,20230527,1,483.93,90.43,393.5,Credit Card
T009286,C04400,P0443,S103,20230426,1,6443.38,622.92,5820.46,UPI
T009287,C00752,P0489,S060,20250615,3,1581.43,291.13,4453.16,Credit Card
T009288,C00019,P0267,S026,20230607,2,2474.74,1082.95,3866.53,Cash
T009289,C00573,P0345,S033,20240101,2,78819.34,15627.39,142011.29,Cash
T009290,C01173,P0443,S077,20251214,2,6443.38,1380.92,11505.84,Debit Card
T009291,C04004,P0231,S090,20250526,1,3426.01,994.37,2431.64,Credit Card
T009292,C01999,P0262,S033,20250326,2,2480.58,1863.02,3098.14,Debit Card
T009293,C00945,P0254,S001,20240716,1,10758.68,1591.09,9167.59,Credit Card
T009294,C03506,P0295,S027,20251114,3,4019.49,2827.86,9230.61,UPI
T009295,C01207,P0399,S035,20230317,3,56.49,4.87,164.6,Credit Card
T009296,C04368,P0464,S075,20240922,3,1864.66,796.97,4797.01,Credit Card
T009297,C00095,P0473,S016,20240722,4,609.15,409.66,2026.94,Debit Card
T009298,C02984,P0451,S063,20250930,1,5858.63,1156.73,4701.9,UPI
T009299,C00251,P0227,S078,20240918,5,1989.79,527.11,9421.84,UPI
T009300,C03448,P0420,S114,20251208,2,7253.42,2399.03,12107.81,UPI
T009301,C02236,P0470,S116,20250819,2,1610.39,149.76,3071.02,Debit Card
T009302,C04462,P0065,S090,20250316,2,2260.7,372.77,4148.63,UPI
T009303,C04107,P0077,S027,20251113,2,1497.2,428.12,2566.28,Credit Card
T009304,C00953,P0067,S047,20230125,1,19612.85,3049.32,16563.53,Credit Card
T009305,C00321,P0246,S042,20230508,2,691.7,41.59,1341.81,Credit Card
T009306,C03767,P0360,S098,20251003,1,9965.55,1790.81,8174.74,Credit Card
T009307,C02790,P0076,S028,20251011,2,1291.18,37.61,2544.75,Credit Card
T009308,C04750,P0099,S066,20250414,1,1309.08,175.68,1133.4,Debit Card
T009309,C04807,P0212,S019,20250310,2,6212.84,944.11,11481.57,Cash
T009310,C04695,P0277,S020,20240905,3,3324.42,1524.02,8449.24,UPI
T009311,C01072,P0226,S026,20240331,4,608.71,695.81,1739.03,Credit Card
T009312,C04315,P0216,S051,20231121,1,7293.23,1168.42,6124.81,UPI
T009313,C02908,P0090,S018,20230821,6,789.5,192.19,4544.81,UPI
T009314,C02631,P0142,S074,20230328,5,1180.4,493.97,5408.03,UPI
T009315,C01444,P0059,S009,20230710,4,731.73,100.09,2826.83,UPI
T009316,C01263,P0330,S107,20240603,1,3620.32,281.36,3338.96,Cash
T009317,C01487,P0071,S093,20240723,2,1345.44,907.78,1783.1,Credit Card
T009318,C04880,P0443,S005,20230630,1,6443.38,652.96,5790.42,Credit Card
T009319,C04367,P0494,S014,20240217,4,120.27,8.04,473.04,UPI
T009320,C01432,P0180,S044,20250512,3,1311.43,38.8,3895.49,UPI
T009321,C04457,P0140,S089,20241028,1,1160.34,220.62,939.72,UPI
T009322,C04832,P0026,S024,20250429,2,13714.79,2394.13,25035.45,Cash
T009323,C04758,P0099,S048,20250312,1,1309.08,72.06,1237.02,Net Banking
T009324,C00346,P0126,S107,20250801,2,12470.16,2407.59,22532.73,Debit Card
T009325,C00915,P0192,S081,20230124,2,115.39,21.69,209.09,Credit Card
T009326,C04477,P0166,S057,20240912,3,2642.36,844.17,7082.91,Credit Card
T009327,C01031,P0075,S064,20231111,3,479.81,226.37,1213.06,Debit Card
T009328,C01722,P0439,S004,20240827,1,4596.85,255.11,4341.74,UPI
T009329,C00109,P0286,S029,20250904,1,1388.78,136.97,1251.81,UPI
T009330,C03188,P0014,S013,20230412,1,1701.42,117.1,1584.32,Debit Card
T009331,C04694,P0092,S018,20230812,3,3437.62,1327.79,8985.07,UPI
T009332,C00692,P0388,S007,20241030,1,1825.08,191.35,1633.73,UPI
T009333,C03543,P0343,S038,20231127,2,1585.85,175.76,2995.94,Credit Card
T009334,C00401,P0063,S012,20250629,3,1165.72,507.46,2989.7,Credit Card
T009335,C00673,P0083,S116,20251209,2,54437.14,7097.36,101776.92,Cash
T009336,C02143,P0279,S002,20241112,2,114384.47,33086.93,195682.01,UPI
T009337,C03929,P0322,S090,20241201,1,1370.98,79.34,1291.64,Credit Card
T009338,C02297,P0367,S033,20230414,2,1999.7,525.13,3474.27,Cash
T009339,C02765,P0175,S057,20241031,1,1936.68,62.12,1874.56,Credit Card
T009340,C00682,P0392,S016,20231129,1,1179.13,225.46,953.67,Debit Card
T009341,C03981,P0054,S004,20230918,1,644.33,177.78,466.55,Debit Card
T009342,C01739,P0027,S062,20240809,2,7239.83,2032.1,12447.56,UPI
T009343,C04852,P0140,S012,20240524,2,1160.34,369.88,1950.8,UPI
T009344,C02457,P0407,S026,20230602,3,2991.7,3405.87,5569.23,Net Banking
T009345,C03651,P0026,S096,20241204,2,13714.79,1824.38,25605.2,Credit Card
T009346,C01395,P0343,S069,20251016,2,1585.85,272.11,2899.59,Cash
T009347,C04318,P0066,S082,20241128,4,499.15,229.28,1767.32,UPI
T009348,C01712,P0470,S057,20250628,3,1610.39,305.24,4525.93,UPI
T009349,C02951,P0263,S020,20250401,2,2338.87,425.48,4252.26,UPI
T009350,C01305,P0311,S119,20250118,2,1609.03,199.62,3018.44,UPI
T009351,C01428,P0471,S001,20241123,1,2876.93,336.99,2539.94,Cash
T009352,C01674,P0257,S046,20241105,3,2762.62,3046.06,5241.8,Debit Card
T009353,C01374,P0116,S051,20240101,1,20007.57,1948.57,18059.0,UPI
T009354,C04322,P0466,S087,20250621,1,1215.12,55.68,1159.44,Cash
T009355,C01135,P0007,S080,20241019,3,4093.5,1381.07,10899.43,UPI
T009356,C00023,P0311,S030,20250220,2,1609.03,356.28,2861.78,Credit Card
T009357,C04051,P0087,S048,20240528,2,6498.64,1951.5,11045.78,UPI
T009358,C01184,P0425,S028,20240304,2,31928.57,6133.98,57723.16,UPI
T009359,C04922,P0323,S110,20250129,1,9234.38,1095.05,8139.33,Credit Card
T009360,C02504,P0151,S049,20230331,4,1408.49,301.96,5332.0,Cash
T009361,C00832,P0072,S082,20241024,1,1308.89,162.98,1145.91,Credit Card
T009362,C00516,P0344,S032,20230307,1,1274.41,72.16,1202.25,Cash
T009363,C00370,P0374,S057,20250513,2,2914.21,718.49,5109.93,Debit Card
T009364,C02868,P0117,S073,20230322,1,81074.95,8917.4,72157.55,Credit Card
T009365,C02667,P0090,S025,20240404,9,789.5,186.32,6919.18,Credit Card
T009366,C01054,P0347,S099,20241130,2,2366.15,527.55,4204.75,Debit Card
T009367,C03596,P0351,S088,20230604,4,962.12,1142.74,2705.74,UPI
T009368,C03543,P0228,S083,20240829,2,1606.88,428.17,2785.59,UPI
T009369,C00187,P0333,S113,20240711,3,2470.18,721.14,6689.4,Credit Card
T009370,C02230,P0189,S098,20241101,2,10478.58,1233.53,19723.63,Debit Card
T009371,C02257,P0113,S057,20250304,2,14484.92,4150.21,24819.63,Cash
T009372,C04425,P0226,S088,20250305,1,608.71,242.21,366.5,Credit Card
T009373,C00838,P0212,S092,20241224,2,6212.84,1036.39,11389.29,UPI
T009374,C04351,P0487,S044,20240715,9,505.06,121.89,4423.65,UPI
T009375,C03560,P0072,S005,20251125,2,1308.89,176.99,2440.79,UPI
T009376,C00320,P0244,S088,20250314,2,2671.47,774.32,4568.62,Debit Card
T009377,C01234,P0487,S073,20230303,3,505.06,62.43,1452.75,Debit Card
T009378,C02600,P0014,S041,20251213,5,1701.42,568.61,7938.49,Credit Card
T009379,C01683,P0265,S045,20240708,2,7141.44,1353.2,12929.68,Credit Card
T009380,C03346,P0410,S015,20240811,2,2687.93,382.1,4993.76,UPI
T009381,C00708,P0085,S006,20240323,1,2698.4,260.7,2437.7,UPI
T009382,C02223,P0137,S080,20230917,1,747.34,144.92,602.42,UPI
T009383,C02656,P0299,S055,20230505,2,742.07,89.59,1394.55,Net Banking
T009384,C00489,P0368,S116,20241111,3,4044.75,1589.25,10545.0,UPI
T009385,C00579,P0101,S046,20240915,2,8258.02,1829.26,14686.78,UPI
T009386,C00713,P0137,S082,20251011,4,747.34,549.31,2440.05,UPI
T009387,C00050,P0336,S097,20240611,2,7201.16,1099.52,13302.8,UPI
T009388,C02373,P0414,S021,20241102,2,38015.43,6682.49,69348.37,Credit Card
T009389,C03239,P0402,S120,20240123,2,8016.76,1882.59,14150.93,UPI
T009390,C02590,P0040,S024,20230519,2,3177.05,802.43,5551.67,Cash
T009391,C03751,P0311,S085,20230906,1,1609.03,148.83,1460.2,UPI
T009392,C04895,P0376,S031,20230922,1,9307.12,792.12,8515.0,Credit Card
T009393,C00707,P0266,S097,20231226,2,13824.07,3652.39,23995.75,UPI
